Claim_id,Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy
25240,Sep,1,Thursday,Ford,Urban,Tuesday,Sep,4,Male,Married,66,Policy Holder,Sedan - Liability,Sport,60000 to 69000,,15140,5,400,4,more than 30,more than 30,1,more than 7,over 65,No,No,External,1 to 2,no change,1 vehicle,1996,Liability
25241,Aug,5,Monday,Honda,Urban,Tuesday,Aug,5,Male,Single,35,Third Party,Sedan - Collision,Sedan,20000 to 29000,,15141,3,400,2,more than 30,more than 30,none,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision
25242,Sep,2,Friday,Mazda,Urban,Friday,Sep,2,Male,Married,45,Policy Holder,Sedan - Liability,Sport,30000 to 39000,,15142,11,400,4,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,none,4 to 8 years,2 vehicles,1996,Liability
25243,Nov,2,Monday,Pontiac,Urban,Wednesday,Nov,2,Male,Single,34,Policy Holder,Sedan - Liability,Sport,20000 to 29000,,15143,6,400,2,more than 30,more than 30,1,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability
25244,Oct,4,Sunday,Toyota,Urban,Monday,Oct,4,Female,Widow,26,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,,15144,6,400,4,more than 30,more than 30,1,4 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision
25245,Dec,2,Saturday,Honda,Urban,Thursday,Dec,3,Male,Married,48,Policy Holder,Sedan - Liability,Sport,30000 to 39000,,15145,16,400,4,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,Liability
25246,Dec,2,Thursday,Mazda,Urban,Friday,Dec,2,Female,Single,54,Policy Holder,Sedan - Liability,Sport,20000 to 29000,,15146,14,400,1,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,Liability
25247,Feb,1,Saturday,Toyota,Urban,Monday,Feb,1,Male,Married,37,Third Party,Sedan - Collision,Sedan,20000 to 29000,,15147,12,400,4,more than 30,more than 30,2 to 4,6 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,Collision
25248,Jun,1,Friday,Toyota,Urban,Friday,Jun,1,Male,Married,28,Policy Holder,Sedan - Liability,Sport,20000 to 29000,,15148,1,500,3,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,more than 5,2 to 3 years,1 vehicle,1996,Liability
25249,Jun,1,Friday,Pontiac,Urban,Monday,Jun,1,Male,Married,55,Policy Holder,Sedan - Collision,Sedan,less than 20000,,15149,14,400,4,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,1 to 2,no change,1 vehicle,1996,Collision
25250,Aug,4,Thursday,Toyota,Urban,Monday,Sep,2,Female,Single,29,Policy Holder,Sedan - Liability,Sport,20000 to 29000,,15150,6,400,2,more than 30,more than 30,1,5 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,Liability
25251,Aug,3,Saturday,Pontiac,Urban,Tuesday,Oct,3,Male,Single,27,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,,15151,15,400,4,none,more than 30,2 to 4,7 years,31 to 35,Yes,No,External,none,no change,1 vehicle,1996,Collision
25252,Jul,3,Wednesday,Toyota,Urban,Thursday,Jul,3,Male,Married,53,Policy Holder,Sedan - Liability,Sport,30000 to 39000,,15152,10,400,1,more than 30,more than 30,1,7 years,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1996,Liability
25253,May,1,Wednesday,Honda,Urban,Thursday,May,1,Male,Married,45,Policy Holder,Sedan - Liability,Sport,20000 to 29000,,15153,2,400,4,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,Liability
25254,Jul,4,Tuesday,Chevrolet,Urban,Wednesday,Jul,4,Male,Single,26,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,,15154,16,400,4,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision
25255,Sep,4,Tuesday,Honda,Urban,Thursday,Jan,4,Male,Married,34,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,,15155,4,400,4,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,All Perils
25256,Oct,4,Sunday,Chevrolet,Urban,Monday,Oct,4,Male,Single,25,Policy Holder,Sedan - Liability,Sport,30000 to 39000,,15156,13,400,1,more than 30,more than 30,more than 4,4 years,26 to 30,No,No,Internal,more than 5,no change,1 vehicle,1996,Liability
25257,Oct,4,Thursday,Toyota,Urban,Friday,Oct,5,Male,Married,52,Policy Holder,Sedan - Liability,Sport,30000 to 39000,,15157,13,400,1,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,Liability
25258,Oct,4,Thursday,Toyota,Urban,Saturday,Dec,3,Male,Married,45,Third Party,Sedan - All Perils,Sedan,less than 20000,,15158,7,400,1,more than 30,more than 30,1,more than 7,36 to 40,No,No,External,none,no change,1 vehicle,1996,All Perils
25259,Jun,1,Sunday,Chevrolet,Urban,Wednesday,Jun,2,Male,Married,43,Policy Holder,Sedan - Liability,Sport,20000 to 29000,,15159,6,400,1,more than 30,more than 30,2 to 4,4 years,36 to 40,Yes,No,External,1 to 2,no change,1 vehicle,1996,Liability
25260,Oct,2,Monday,Pontiac,Urban,Friday,Oct,2,Male,Single,53,Policy Holder,Utility - All Perils,Utility,more than 69000,,15160,4,700,1,more than 30,more than 30,more than 4,more than 7,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils
25261,Dec,3,Sunday,Pontiac,Rural,Tuesday,Dec,3,Male,Married,42,Third Party,Sedan - Collision,Sedan,20000 to 29000,,15161,4,400,1,more than 30,more than 30,1,5 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision
25262,Nov,4,Sunday,Pontiac,Urban,Tuesday,Nov,5,Male,Married,60,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,,15162,5,400,1,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,none,no change,1 vehicle,1996,All Perils
25263,Jun,5,Wednesday,Toyota,Urban,Wednesday,Jun,5,Male,Married,31,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,,15163,4,400,2,more than 30,more than 30,none,6 years,31 to 35,No,No,External,1 to 2,4 to 8 years,2 vehicles,1996,Collision
25264,Mar,4,Friday,Toyota,Urban,Friday,Apr,1,Female,Single,23,Third Party,Sedan - Collision,Sedan,20000 to 29000,,15164,5,400,2,more than 30,more than 30,2 to 4,3 years,26 to 30,No,No,External,3 to 5,no change,1 vehicle,1996,Collision
25265,Oct,4,Monday,Chevrolet,Urban,Tuesday,Oct,5,Male,Married,28,Third Party,Utility - All Perils,Utility,more than 69000,,15165,6,400,3,more than 30,more than 30,1,6 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils
25266,Dec,3,Monday,Accura,Urban,Tuesday,Dec,3,Male,Married,44,Policy Holder,Utility - Liability,Utility,more than 69000,,15166,14,400,2,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,Internal,more than 5,no change,1 vehicle,1996,Liability
25267,Jan,4,Tuesday,Mazda,Urban,Friday,Jan,4,Male,Married,38,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,,15167,1,400,1,more than 30,more than 30,2 to 4,more than 7,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Collision
25268,Aug,1,Friday,Toyota,Rural,Tuesday,Aug,2,Male,Married,46,Third Party,Sedan - Liability,Sport,20000 to 29000,,15168,13,400,4,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,Liability
25269,Oct,2,Wednesday,Pontiac,Rural,Monday,Oct,3,Male,Married,54,Policy Holder,Sedan - Liability,Sport,30000 to 39000,,15169,2,400,4,more than 30,more than 30,more than 4,7 years,41 to 50,No,No,External,none,no change,1 vehicle,1996,Liability
25270,Oct,1,Friday,Toyota,Urban,Wednesday,Oct,3,Male,Married,53,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,,15170,16,400,4,more than 30,more than 30,none,7 years,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,All Perils
25271,Sep,3,Wednesday,Pontiac,Urban,Wednesday,Oct,2,Female,Single,52,Policy Holder,Sedan - Liability,Sport,20000 to 29000,,15171,3,400,4,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,none,no change,3 to 4,1996,Liability
25272,Jun,2,Thursday,Honda,Urban,Thursday,Jun,2,Male,Single,27,Third Party,Sedan - Collision,Sedan,20000 to 29000,,15172,15,400,2,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,Internal,1 to 2,no change,1 vehicle,1996,Collision
25273,Sep,4,Wednesday,Toyota,Urban,Tuesday,Sep,4,Male,Married,64,Third Party,Sedan - All Perils,Sedan,20000 to 29000,,15173,4,400,1,more than 30,more than 30,2 to 4,7 years,51 to 65,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils
25274,Sep,1,Monday,Pontiac,Urban,Monday,Sep,1,Male,Married,54,Policy Holder,Sedan - Liability,Sport,30000 to 39000,,15174,2,400,2,more than 30,more than 30,more than 4,7 years,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,Liability
25275,Oct,2,Friday,Honda,Urban,Wednesday,Nov,5,Male,Single,32,Policy Holder,Sedan - Liability,Sport,20000 to 29000,,15175,8,400,1,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,Liability
25276,Oct,5,Sunday,Pontiac,Urban,Monday,Oct,5,Male,Married,48,Policy Holder,Sedan - Liability,Sport,30000 to 39000,,15176,7,400,1,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,Liability
25277,May,2,Sunday,Mazda,Urban,Monday,May,2,Female,Married,50,Third Party,Sedan - All Perils,Sedan,more than 69000,,15177,11,400,1,more than 30,more than 30,none,7 years,41 to 50,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils
25278,May,5,Sunday,Honda,Urban,Monday,May,5,Male,Married,32,Policy Holder,Sedan - Liability,Sport,more than 69000,,15178,2,400,2,more than 30,more than 30,more than 4,new,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability
25279,Jun,4,Tuesday,Mazda,Urban,Tuesday,Jun,4,Male,Married,43,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,,15179,5,400,4,more than 30,more than 30,1,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Collision
25280,Jul,3,Wednesday,Honda,Urban,Monday,Oct,1,Male,Single,30,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,,15180,16,400,3,more than 30,more than 30,1,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision
25281,Mar,2,Friday,Mazda,Urban,Monday,Mar,2,Female,Single,42,Third Party,Sedan - Collision,Sedan,20000 to 29000,,15181,11,400,4,more than 30,more than 30,1,6 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Collision
25282,Oct,4,Tuesday,Toyota,Urban,Wednesday,Oct,4,Female,Single,24,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,,15182,3,400,4,more than 30,more than 30,1,5 years,26 to 30,No,No,External,none,no change,1 vehicle,1996,Collision
25283,Oct,1,Tuesday,Pontiac,Urban,Tuesday,Oct,1,Male,Single,35,Policy Holder,Sedan - Liability,Sport,20000 to 29000,,15183,12,400,2,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Liability
25284,Jun,1,Sunday,Honda,Rural,Monday,Jun,2,Female,Married,45,Policy Holder,Sedan - Liability,Sport,20000 to 29000,,15184,12,400,3,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,1 to 2,4 to 8 years,2 vehicles,1996,Liability
25285,Oct,2,Tuesday,Chevrolet,Urban,Tuesday,Oct,2,Male,Married,37,Policy Holder,Sedan - Liability,Sport,40000 to 59000,,15185,5,400,2,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,Liability
25286,Jun,4,Tuesday,Toyota,Urban,Tuesday,Jan,5,Male,Married,56,Policy Holder,Sedan - All Perils,Sedan,more than 69000,,15186,7,400,3,more than 30,more than 30,more than 4,more than 7,51 to 65,No,No,External,more than 5,no change,1 vehicle,1996,All Perils
25287,Jul,4,Friday,Chevrolet,Urban,Tuesday,Jul,4,Male,Married,55,Policy Holder,Sedan - Collision,Sedan,40000 to 59000,,15187,8,400,3,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1996,Collision
25288,Aug,5,Monday,Pontiac,Urban,Friday,Sep,4,Male,Single,29,Policy Holder,Sedan - Liability,Sport,20000 to 29000,,15188,16,400,4,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability
25289,Aug,3,Monday,Toyota,Urban,Thursday,Aug,3,Male,Married,41,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,,15189,9,400,4,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Collision
25290,Jun,1,Wednesday,Mazda,Urban,Thursday,Jun,1,Male,Married,70,Policy Holder,Sedan - Collision,Sedan,more than 69000,,15190,15,400,2,more than 30,more than 30,2 to 4,more than 7,over 65,No,No,External,more than 5,no change,1 vehicle,1996,Collision
25291,Jul,4,Friday,Pontiac,Urban,Monday,Jul,5,Male,Single,30,Policy Holder,Sedan - Liability,Sport,20000 to 29000,,15191,11,400,4,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability
25292,May,2,Monday,Pontiac,Urban,Thursday,May,2,Male,Married,45,Third Party,Sedan - All Perils,Sedan,30000 to 39000,,15192,9,400,2,more than 30,more than 30,none,6 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,All Perils
25293,Apr,4,Friday,Pontiac,Urban,Thursday,Jan,4,Male,Married,40,Policy Holder,Utility - All Perils,Utility,40000 to 59000,,15193,12,400,1,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils
25294,Oct,1,Sunday,Honda,Urban,Monday,Oct,1,Male,Single,21,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,,15194,12,400,3,more than 30,more than 30,1,5 years,26 to 30,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils
25295,Nov,2,Friday,Mazda,Urban,Monday,Nov,3,Male,Married,42,Policy Holder,Sedan - Liability,Sport,20000 to 29000,,15195,14,400,3,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability
25296,Feb,2,Monday,Pontiac,Rural,Tuesday,Feb,3,Male,Married,29,Policy Holder,Sedan - Liability,Sport,30000 to 39000,,15196,1,400,1,more than 30,more than 30,none,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability
25297,Jul,3,Monday,Ford,Urban,Monday,Jul,5,Male,Married,52,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,,15197,10,400,2,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils
25298,Oct,3,Saturday,Mazda,Rural,Monday,Oct,3,Male,Single,27,Policy Holder,Sedan - Liability,Sport,30000 to 39000,,15198,12,400,2,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,1 year,1 vehicle,1996,Liability
25299,Dec,3,Wednesday,VW,Urban,Thursday,Dec,4,Male,Married,33,Policy Holder,Sedan - Liability,Sport,more than 69000,,15199,12,500,3,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,3 to 5,2 to 3 years,1 vehicle,1996,Liability
25300,Oct,3,Monday,Pontiac,Urban,Monday,Oct,5,Male,Married,50,Third Party,Sedan - All Perils,Sedan,20000 to 29000,,15200,14,400,3,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,All Perils
25301,Oct,3,Sunday,Honda,Urban,Tuesday,Oct,5,Female,Single,29,Third Party,Sedan - All Perils,Sedan,20000 to 29000,,15201,7,400,1,more than 30,more than 30,more than 4,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,All Perils
25302,Sep,1,Sunday,Mazda,Rural,Thursday,Sep,3,Male,Single,31,Policy Holder,Sedan - Collision,Sedan,more than 69000,,15202,8,400,4,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision
25303,Apr,2,Thursday,Honda,Urban,Tuesday,Apr,3,Male,Married,55,Third Party,Sedan - Collision,Sedan,20000 to 29000,,15203,12,400,4,more than 30,more than 30,none,7 years,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,Collision
25304,Apr,1,Saturday,Saab,Urban,Wednesday,Apr,2,Male,Married,64,Policy Holder,Sedan - All Perils,Sedan,30000 to 39000,,15204,1,400,1,more than 30,more than 30,1,7 years,51 to 65,No,No,External,more than 5,no change,1 vehicle,1996,All Perils
25305,Mar,4,Tuesday,Pontiac,Urban,Monday,Mar,4,Male,Married,42,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,,15205,1,400,3,more than 30,more than 30,1,7 years,36 to 40,No,No,External,more than 5,4 to 8 years,2 vehicles,1996,Collision
25306,Oct,4,Wednesday,Ford,Urban,Friday,Nov,1,Male,Married,38,Third Party,Sedan - Collision,Sedan,40000 to 59000,,15206,10,400,1,more than 30,more than 30,1,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision
25307,Feb,2,Sunday,Pontiac,Urban,Wednesday,Feb,3,Female,Single,76,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,,15207,13,400,3,more than 30,more than 30,none,more than 7,over 65,No,No,External,none,no change,1 vehicle,1996,All Perils
25308,Feb,2,Monday,Mazda,Urban,Monday,Feb,2,Male,Married,55,Policy Holder,Sedan - Liability,Sport,30000 to 39000,,15208,10,400,4,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,Liability
25309,Jan,5,Monday,Toyota,Urban,Thursday,Feb,2,Male,Married,28,Third Party,Sedan - All Perils,Sedan,less than 20000,,15209,13,400,4,more than 30,more than 30,none,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,All Perils
25310,Jan,5,Monday,Mazda,Urban,Monday,Jan,5,Male,Single,42,Policy Holder,Sedan - Liability,Sport,20000 to 29000,,15210,12,400,3,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Liability
25311,Jan,4,Thursday,Toyota,Urban,Friday,Jan,4,Male,Married,40,Policy Holder,Sedan - Liability,Sport,30000 to 39000,,15211,13,400,2,more than 30,more than 30,none,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability
25312,Jan,4,Friday,Toyota,Urban,Tuesday,Feb,2,Male,Married,59,Third Party,Sedan - Collision,Sedan,less than 20000,,15212,10,400,1,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,more than 5,no change,3 to 4,1996,Collision
25313,Jan,5,Saturday,Mazda,Urban,Monday,Feb,1,Male,Single,34,Third Party,Sedan - Collision,Sedan,20000 to 29000,,15213,4,400,2,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision
25314,Jan,3,Wednesday,Pontiac,Urban,Monday,Jan,4,Male,Married,35,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,,15214,10,400,2,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Collision
25315,Jan,2,Thursday,Accura,Urban,Tuesday,Jan,4,Male,Married,63,Policy Holder,Utility - All Perils,Utility,more than 69000,,15215,1,400,3,more than 30,more than 30,none,6 years,51 to 65,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils
25316,Jan,2,Friday,Mazda,Rural,Friday,Jan,3,Male,Married,30,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,,15216,5,400,4,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision
25317,Jan,2,Monday,Pontiac,Rural,Monday,Jan,2,Male,Married,38,Third Party,Sedan - Liability,Sport,more than 69000,,15217,7,400,3,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Liability
25318,Jan,2,Monday,Pontiac,Rural,Tuesday,Jan,2,Male,Married,47,Third Party,Sedan - Collision,Sedan,20000 to 29000,,15218,5,400,1,more than 30,more than 30,none,7 years,41 to 50,No,No,External,none,no change,1 vehicle,1996,Collision
25319,Jan,2,Monday,Mazda,Urban,Tuesday,Jan,2,Male,Married,28,Policy Holder,Sedan - Liability,Sport,30000 to 39000,,15219,7,400,1,more than 30,more than 30,more than 4,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Liability
25320,Jan,2,Monday,Toyota,Urban,Monday,Jan,2,Male,Single,34,Policy Holder,Sedan - Liability,Sport,20000 to 29000,,15220,12,400,1,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability
25321,Oct,4,Thursday,Toyota,Urban,Friday,Oct,4,Female,Married,54,Third Party,Sedan - Collision,Sedan,20000 to 29000,,15221,6,400,2,more than 30,more than 30,1,6 years,41 to 50,No,No,External,none,no change,1 vehicle,1996,Collision
25322,Dec,4,Sunday,Pontiac,Urban,Tuesday,Jan,1,Male,Married,45,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,,15222,10,400,2,more than 30,more than 30,none,6 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision
